business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,user_id_x,stars_y,useful,funny,cool,text_x,date_x,date_y,user_id_y,text_y,date,compliment_count,restaurant_id,cuisine_type,rating,restaurant_name,location
,Colonel's Kababz,"K 11, Som Vihar Apartments, R K Puram, New Delhi",New Delhi,,,28.5724323,77.1738591,,67.0,,,,,,,,,,,,,,,,,,345.0,"North Indian, Mughlai",3.2,,
,Green Chick Chop,"Shop 13, Sector 8 Market, R K Puram, New Delhi",New Delhi,,,28.5726799,77.1675179,,10.0,,,,,,,,,,,,,,,,,,307865.0,"Raw Meats, North Indian, Fast Food",3.0,,
,Jasmine Fast Food Centre,"Outside Tamil Sangam Building, Tamil Sangam Marg, R K Puram, New Delhi",New Delhi,,,28.5642644,77.1779476,,11.0,,,,,,,,,,,,,,,,,,307168.0,"North Indian, South Indian, Chinese",2.9,,
,Khalsa Restaurant,"10, Sector 1 Market, R K Puram, New Delhi",New Delhi,,,28.5643243,77.1818562,,102.0,,,,,,,,,,,,,,,,,,1859.0,North Indian,2.9,,
,Kitchen King,"Shop 8, Sector 9 Market, R K Puram, New Delhi",New Delhi,,,28.5734538,77.1728257,,53.0,,,,,,,,,,,,,,,,,,301229.0,"North Indian, Chinese",2.6,,
,Laxmi Corner,"Outside Tamil Sangam Building, R K Puram, New Delhi",New Delhi,,,28.5644842,77.1779027,,5.0,,,,,,,,,,,,,,,,,,307169.0,North Indian,3.0,,
,Nazeer Delicacies,"K-28, Kashmiri Market, Vivekanand Marg, R K Puram, New Delhi",New Delhi,,,28.5650684,77.1807331,,163.0,,,,,,,,,,,,,,,,,,306291.0,"North Indian, Mughlai",3.3,,
,Vdesi,"D 36, Mohan Singh Market, Sector 6, R K Puram, New Delhi",New Delhi,,,28.5661453,77.1760591,,5.0,,,,,,,,,,,,,,,,,,18428880.0,"Chinese, North Indian",3.1,,
,Alkakori Alkauser,"30, Vasant Place Market, Near Malai Temple, R K Puram, New Delhi",New Delhi,,,28.5651411,77.1672392,,629.0,,,,,,,,,,,,,,,,,,3381.0,"Mughlai, North Indian",3.7,,
,Mathew's Cafe,"Outside Tamil Sangam, Tamil Sangam Marg, R K Puram, New Delhi",New Delhi,,,28.5647542,77.1778359,,148.0,,,,,,,,,,,,,,,,,,8853.0,South Indian,3.7,,
,Supreme Bakery,"17, Sector 8 Market, R K Puram, New Delhi",New Delhi,,,28.5726386,77.1672793,,193.0,,,,,,,,,,,,,,,,,,301154.0,"Bakery, Fast Food",3.9,,
,The Midnight Heroes,"R K Puram, New Delhi",New Delhi,,,28.567461,77.175631,,447.0,,,,,,,,,,,,,,,,,,309365.0,"North Indian, Biryani, Chinese, Fast Food",3.6,,
,"34, Chowringhee Lane","Shop 68, Vasant Place Market, Sector 6, R K Puram, New Delhi",New Delhi,,,28.5652136,77.1672543,,0.0,,,,,,,,,,,,,,,,,,18427212.0,"Fast Food, Mughlai, Armenian",0.0,,
,Aggarwal Sweets,"Shop 3, R K Puram, New Delhi",New Delhi,,,28.5647404,77.181991,,0.0,,,,,,,,,,,,,,,,,,313127.0,"South Indian, Chinese, Mithai",0.0,,
,Alam Biryani,"Outside Tamil Sangam Building, R K Puram, New Delhi",New Delhi,,,28.5642458,77.1784594,,0.0,,,,,,,,,,,,,,,,,,18486867.0,Biryani,0.0,,
,Behrouz Biryani,"Shop 11, 1st Floor, Sector 8 Market, R K Puram, New Delhi",New Delhi,,,28.5724166,77.1671335,,0.0,,,,,,,,,,,,,,,,,,18472665.0,Biryani,0.0,,
,Biryani Point,"Opposite Sangam Cinema Bus Stand, Sector 9, R K Puram, New Delhi",New Delhi,,,28.5737361,77.173904,,1.0,,,,,,,,,,,,,,,,,,18486861.0,"South Indian, Biryani",0.0,,
,Chinese Hut,"Near GGS Dispensary, Sector 4, R K Puram, New Delhi",New Delhi,,,28.5626093,77.1793853,,0.0,,,,,,,,,,,,,,,,,,18396151.0,"Chinese, Fast Food",0.0,,
,Dada Ka Dhaba,"D 41, Mohan Singh Market, Sector-6, R K Puram, New Delhi",New Delhi,,,28.5660557,77.1760606,,0.0,,,,,,,,,,,,,,,,,,18434343.0,"North Indian, Mughlai",0.0,,
,Die B�_ckerei,"Aradhana Enclave, Sector 13, R K Puram, New Delhi",New Delhi,,,28.5751601,77.1784867,,0.0,,,,,,,,,,,,,,,,,,18478389.0,"Bakery, Desserts",0.0,,
,Faaso's,"Shop 11, 1st Floor, Sector 8 Market, R K Puram, New Delhi",New Delhi,,,28.5723659,77.1670746,,1.0,,,,,,,,,,,,,,,,,,18472663.0,"North Indian, Fast Food",0.0,,
,Gupta Ji Ka Dhaba,"D 42, Mohan Singh Market, Sector 6, R K Puram, New Delhi",New Delhi,,,28.5659833,77.1762403,,0.0,,,,,,,,,,,,,,,,,,18486866.0,"North Indian, Mughlai, Armenian",0.0,,
,Hot & Tasty,"39/3, Near Ram Mandir, Mohammdpur, R K Puram, New Delhi",New Delhi,,,28.5658333,77.1884619,,0.0,,,,,,,,,,,,,,,,,,18486869.0,Chinese,0.0,,
,Kaka Da Dhaba,"R.K. Puram Sector 12, R K Puram, New Delhi",New Delhi,,,28.5771926,77.1741183,,0.0,,,,,,,,,,,,,,,,,,18486845.0,North Indian,0.0,,
,Kingdom Restaurant,"73, Vasant Place Complex, Sector 6, R K Puram, New Delhi",New Delhi,,,28.5652799,77.167479,,1.0,,,,,,,,,,,,,,,,,,18325509.0,Chinese,0.0,,
,Little Delhi,"Opposite Pillar 5, Raghu Nagar Pankha Road, R K Puram, New Delhi",New Delhi,,,28.5659747,77.1761505,,0.0,,,,,,,,,,,,,,,,,,18352268.0,North Indian,0.0,,
,Million Kitchen,"R K Puram, New Delhi",New Delhi,,,28.5629421,77.1791157,,1.0,,,,,,,,,,,,,,,,,,18289261.0,"North Indian, South Indian, Bakery, Italian",0.0,,
,Ok Indian & Chinese Food Corner,"Shop A RZ-53/54, Gali 14, Pankha Road, R K Puram, New Delhi",New Delhi,,,28.60913476,77.10044246,,0.0,,,,,,,,,,,,,,,,,,18352180.0,North Indian,0.0,,
,Ovenstory Pizza,"Sector 8 Market, R K Puram, New Delhi",New Delhi,,,28.5726176,77.1668949,,1.0,,,,,,,,,,,,,,,,,,18469974.0,"Pizza, Fast Food",0.0,,
,Pakeeza Chicken Corner,Vasant Complex Secter 6 R.K. Puram,New Delhi,,,28.5652412,77.1675125,,0.0,,,,,,,,,,,,,,,,,,18489530.0,North Indian,0.0,,
,Rapchick Biryani,"Shop 1, Sector 9, R K Puram, New Delhi",New Delhi,,,28.5735311,77.1736345,,2.0,,,,,,,,,,,,,,,,,,18425179.0,North Indian,0.0,,
,Rupa Bangali Dhaba,"Munirka Village, R K Puram, New Delhi",New Delhi,,,28.5635547,77.1785769,,0.0,,,,,,,,,,,,,,,,,,18461352.0,"North Indian, Mughlai",0.0,,
,Sindh Snacks,"Sector 9, Opposte House Tax Building, R K Puram, New Delhi",New Delhi,,,28.5735816,77.1735792,,3.0,,,,,,,,,,,,,,,,,,18352172.0,North Indian,0.0,,
,Vaishanavi Food Store,"R.K.Puram Sector 12, R K Puram, New Delhi",New Delhi,,,28.5768003,77.1740838,,0.0,,,,,,,,,,,,,,,,,,18486857.0,"North Indian, Fast Food",0.0,,
,"Ada ""e"" Haandi's","Shop 2, Sector 12, R K Puram, New Delhi",New Delhi,,,28.5750668,77.1761056,,30.0,,,,,,,,,,,,,,,,,,301227.0,"North Indian, Mughlai, Chinese",2.4,,
,Karnataka Food Centre,"Ground Floor, Delhi Karnataka Sangh Building, R K Puram, New Delhi",New Delhi,,,28.5778978,77.1752519,,881.0,,,,,,,,,,,,,,,,,,7060.0,South Indian,4.1,,
,Cafe Coffee Day,"Delhi Gymkhana Club, Golf Links, Race Course Road, Race Course, New Delhi",New Delhi,,,28.5990816,77.2058916,,9.0,,,,,,,,,,,,,,,,,,613.0,Cafe,2.9,,
,Savannah Bar - Radisson Blu Plaza Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi",New Delhi,,,28.5438001,77.1196172,,24.0,,,,,,,,,,,,,,,,,,3549.0,Finger Food,3.3,,
,Neung Roi - Radisson Blu Plaza Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi",New Delhi,,,28.5438287,77.1194083,,295.0,,,,,,,,,,,,,,,,,,302282.0,Thai,4.5,,
,R The Lounge - Radisson Blu Plaza Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi",New Delhi,,,28.5437105,77.1196172,,33.0,,,,,,,,,,,,,,,,,,3546.0,Cafe,3.7,,
,The Pastry Shop - Radisson Blu Plaza Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi",New Delhi,,,28.5438215,77.1194194,,26.0,,,,,,,,,,,,,,,,,,302283.0,Bakery,3.6,,
,NYC - Radisson Blu Plaza Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi",New Delhi,,,28.5438174,77.119797,,315.0,,,,,,,,,,,,,,,,,,3545.0,"North Indian, Continental, Italian",4.4,,
,The Great Kabab Factory - Radisson Blu Plaza Delhi,"Radisson Blu Plaza Delhi, National Highway 8, Near IGI Airport, Mahipalpur, New Delhi",New Delhi,,,28.543907,77.119797,,532.0,,,,,,,,,,,,,,,,,,3547.0,"North Indian, Mughlai",4.2,,
,Cup Cakes - Radisson Blu,"Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi",New Delhi,,,28.6672628,77.090586,,40.0,,,,,,,,,,,,,,,,,,4490.0,"Desserts, Bakery",3.1,,
,Oro The Bar - Radisson Blu,"Radisson Blu, District Centre, Outer Ring Road, Paschim Vihar, New Delhi",New Delhi,,,28.6672586,77.090592,,36.0,,,,,,,,,,,,,,,,,,4488.0,Finger Food,3.3,,
,McDonald's,"2, Rachna Cinema Complex, Rajendra Place, New Delhi",New Delhi,,,28.6426741,77.1771112,,91.0,,,,,,,,,,,,,,,,,,186.0,"Fast Food, Burger",3.4,,
,Mughal Mahal,"7, Sethi Bhawan, Rajendra Place, New Delhi",New Delhi,,,28.644294,77.1766213,,221.0,,,,,,,,,,,,,,,,,,3124.0,"Mughlai, North Indian, Chinese",3.2,,
,Imly,"Shop F-20, Hog Market, Rajendra Place, New Delhi",New Delhi,,,28.6446732,77.1784871,,1485.0,,,,,,,,,,,,,,,,,,18057792.0,"Street Food, North Indian, Chinese, Continental",3.9,,
,Lanterns Kitchen & Bar,"163-164, Rajendra Bhawan, Near Rachna Picture Hall, Rajendra Place, New Delhi",New Delhi,,,28.643386,77.17779,,1082.0,,,,,,,,,,,,,,,,,,1641.0,"Italian, North Indian, Chinese, Mughlai",3.8,,
,Guru Om Vanna,"S/144, Hog Market, Rajendra Place, New Delhi",New Delhi,,,28.6444387,77.1773576,,0.0,,,,,,,,,,,,,,,,,,18368023.0,Street Food,0.0,,
,Khaao Peeyo,"34, Rahendra Bhavan, Rajendra Place, New Delhi",New Delhi,,,28.643168,77.177472,,0.0,,,,,,,,,,,,,,,,,,18438896.0,Fast Food,0.0,,
,New Chow Maun,"34, Rahendra Bhavan, Rajendra Place, New Delhi",New Delhi,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,18479012.0,Chinese,0.0,,
,Oye!! Shawarma,"34, Rahendra Bhavan, Rajendra Place, New Delhi",New Delhi,,,28.643174,77.177473,,0.0,,,,,,,,,,,,,,,,,,18479008.0,Fast Food,0.0,,
,27 China Street,"27/A, Market, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6417258,77.1855361,,76.0,,,,,,,,,,,,,,,,,,7242.0,"Chinese, Fast Food",3.4,,
,Ada'e Handi,"37/1, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6397455,77.1777131,,31.0,,,,,,,,,,,,,,,,,,312920.0,"North Indian, Mughlai, Chinese",2.5,,
,Alkauser,"2/64, Opposite BSES Office, Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6360505,77.1843283,,58.0,,,,,,,,,,,,,,,,,,308051.0,"North Indian, Mughlai",3.4,,
,Barbeque Creation By Kadhai Tadka,"R-549, Main Shankar Road, New Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6398635,77.1775468,,78.0,,,,,,,,,,,,,,,,,,3135.0,"North Indian, Chinese, Mughlai",2.5,,
,Baskin Robbins,"E 184, New, Rajinder Nagar, New Delhi",New Delhi,,,28.638768,77.1793562,,32.0,,,,,,,,,,,,,,,,,,693.0,Ice Cream,3.3,,
,Bikaner Sweets Corner,"11A/19, Main Shankar Road, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6384592,77.1833586,,11.0,,,,,,,,,,,,,,,,,,7399.0,"Mithai, Street Food",2.8,,
,Biryaniwala,"92, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6408817,77.1849206,,26.0,,,,,,,,,,,,,,,,,,18375392.0,Biryani,2.6,,
,Cafe Coffee Day,"Main Shankar Road, Rajinder Nagar, New Delhi",New Delhi,,,28.6383657,77.1802929,,37.0,,,,,,,,,,,,,,,,,,5527.0,Cafe,2.9,,
,Chinese Corner,"Near Safal Pure Veg, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.64084722,77.18480556,,29.0,,,,,,,,,,,,,,,,,,7407.0,"Chinese, Fast Food",2.6,,
,Choice Corner,"2/70 Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6362195,77.1841987,,6.0,,,,,,,,,,,,,,,,,,18279476.0,Street Food,3.0,,
,Chowringhee,"1/B-27, Rajinder Nagar, New Delhi",New Delhi,,,28.6434531,77.1887382,,5.0,,,,,,,,,,,,,,,,,,18294260.0,"North Indian, Chinese",2.7,,
,Darshan Dhaba,"54, Main Market, Old Rajinder Nagar, New Delhi",New Delhi,,,28.6409097,77.1849429,,16.0,,,,,,,,,,,,,,,,,,7409.0,"North Indian, Beverages",2.7,,
,Domino's Pizza,"1, Ground Floor, Plot 22-B, Pusa Road, Bada Bazar Marg, Rajinder Nagar, New Delhi",New Delhi,,,28.6431648,77.18654,,119.0,,,,,,,,,,,,,,,,,,8912.0,"Pizza, Fast Food",2.9,,
,Durga Dhaba,"R Block, Rajinder Nagar, New Delhi",New Delhi,,,28.6376128,77.18191,,6.0,,,,,,,,,,,,,,,,,,18224550.0,North Indian,2.9,,
,Flashback Midnight Hunger,"Rajinder Nagar, New Delhi",New Delhi,,,28.643732,77.1778506,,50.0,,,,,,,,,,,,,,,,,,18363093.0,"Italian, Continental, Fast Food, Chinese",3.4,,
,Flavours of Punjab,"Shop 4, B/64, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6380274,77.1809053,,165.0,,,,,,,,,,,,,,,,,,307511.0,"North Indian, Chinese",2.5,,
,Flirty Momo's,"2/70, Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6362165,77.1842572,,12.0,,,,,,,,,,,,,,,,,,18369767.0,Chinese,3.1,,
,Food Factory,"23, Double Storey Market, New, Rajinder Nagar, New Delhi",New Delhi,,,28.632301,77.175828,,14.0,,,,,,,,,,,,,,,,,,17977795.0,"North Indian, Chinese, Mughlai",3.0,,
,Foodies Joint,"4A/1, Bada Bazar Road, Rajinder Nagar, New Delhi",New Delhi,,,28.63823106,77.18303673,,20.0,,,,,,,,,,,,,,,,,,18455210.0,"Fast Food, North Indian, Chinese",3.4,,
,Fresh Meat CO,"Shop 124, Shanker Road Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6380933,77.1804127,,4.0,,,,,,,,,,,,,,,,,,313258.0,"Raw Meats, Fast Food",2.9,,
,Friends Restaurant,"27-A, Main Market, Opposite Syndicate Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6416685,77.1856029,,117.0,,,,,,,,,,,,,,,,,,7452.0,North Indian,2.8,,
,Giani,"Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6380397,77.1809764,,40.0,,,,,,,,,,,,,,,,,,7373.0,"Ice Cream, Desserts",3.3,,
,Green Chick Chop,"684, Ground Floor, Double Story, New, Rajinder Nagar, New Delhi",New Delhi,,,28.6436486,77.1776202,,17.0,,,,,,,,,,,,,,,,,,309445.0,"Raw Meats, North Indian, Fast Food",3.2,,
,Havmor Ice Cream,"Shankar Road, Rajinder Nagar, New Delhi",New Delhi,,,28.637767,77.181651,,7.0,,,,,,,,,,,,,,,,,,18468651.0,"Ice Cream, Desserts",2.8,,
,Hot Pot,"Shankar Road Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6382645,77.1802949,,111.0,,,,,,,,,,,,,,,,,,8671.0,"Chinese, Fast Food",2.5,,
,Hyderabadi Biryani Parlour,"Shop 7, Opposite Rapid Flour Mill, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6415127,77.1852251,,66.0,,,,,,,,,,,,,,,,,,308049.0,"Biryani, North Indian",2.9,,
,iGNiTE,"13, Opposite Rapid Flour Mill, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6415262,77.1851613,,110.0,,,,,,,,,,,,,,,,,,307519.0,"North Indian, Chinese",3.0,,
,Just Cakez,"2/76, Sir Ganga Ram Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6361574,77.1843844,,6.0,,,,,,,,,,,,,,,,,,18034082.0,Bakery,3.2,,
,Kay's Bar-Be-Que,"2/70, Rajinder Nagar, New Delhi",New Delhi,,,28.6361662,77.1843284,,6.0,,,,,,,,,,,,,,,,,,18237343.0,North Indian,3.0,,
,Kolkata Kathi Roll,"Opposite Axis Bank, Main Market, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.640745,77.1846576,,24.0,,,,,,,,,,,,,,,,,,8658.0,Fast Food,2.6,,
,Madras Cafe,"10/20, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6441954,77.1787112,,29.0,,,,,,,,,,,,,,,,,,307702.0,"South Indian, Chinese",2.7,,
,Mama's Chinese Kitchen,"4/52, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6374978,77.1819977,,58.0,,,,,,,,,,,,,,,,,,300300.0,Chinese,3.0,,
,Mama's Nu Khana Khazana,"4/60, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6373291,77.1817642,,169.0,,,,,,,,,,,,,,,,,,3131.0,"North Indian, Chinese, Mughlai",2.6,,
,Marathi Katta,"Shop 9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.64091673,77.18502257,,11.0,,,,,,,,,,,,,,,,,,18446480.0,"Fast Food, Maharashtrian, North Indian",2.7,,
,Mitra Da Dhaba,"J-424, New Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6389356,77.1788585,,55.0,,,,,,,,,,,,,,,,,,311383.0,North Indian,2.8,,
,Moti Mahal Delux - Kebab Trail,"R-551, New Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6399016,77.1773147,,102.0,,,,,,,,,,,,,,,,,,2751.0,"North Indian, Mughlai, Chinese",3.2,,
,Nirula's Ice Cream,"6/80, Old Rajinder Nagar, New Delhi",New Delhi,,,28.6387701,77.1798317,,10.0,,,,,,,,,,,,,,,,,,18395392.0,"Ice Cream, Desserts",2.9,,
,Oberoi Biryani,"1/123, Opposite BSES Office, Shankar Road, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6358601,77.1851026,,135.0,,,,,,,,,,,,,,,,,,306067.0,"Biryani, North Indian",2.6,,
,Pappu Ka Dhaba,"143, Shankar Road, Rajinder Nagar, New Delhi",New Delhi,,,28.6385828,77.1796308,,25.0,,,,,,,,,,,,,,,,,,8688.0,North Indian,3.1,,
,Peshawar Sweets Shop,"114, Shankar Road Market, Rajinder Nagar, New Delhi",New Delhi,,,28.638266,77.1807286,,79.0,,,,,,,,,,,,,,,,,,7306.0,"Street Food, Mithai",3.4,,
,Piyu Kitchen,"3/8,Old Rajinder Nagar, Opposite Sanatan Dharm Mandir, Main Shankar Road, Rajinder Nagar, New Delhi",New Delhi,,,28.6363021,77.1842643,,13.0,,,,,,,,,,,,,,,,,,18277238.0,"North Indian, Chinese",3.2,,
,Posh Spice,"Shop 12, B-1/8, Apsara Arcade, Pusa Road, Rajinder Nagar, New Delhi",New Delhi,,,28.6434584,77.1889084,,12.0,,,,,,,,,,,,,,,,,,18107869.0,Fast Food,3.0,,
,Prince Chicken & Mutton Shop,"95, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6406426,77.1849341,,22.0,,,,,,,,,,,,,,,,,,7442.0,"Raw Meats, North Indian",2.6,,
,Punjab Chicken & Bar-Be-Que,"100, Main Market, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6400561,77.1847405,,5.0,,,,,,,,,,,,,,,,,,7448.0,North Indian,2.9,,
,Republic of Chicken,"100, Old Rajinder Nagar Market, Near UCO Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6406889,77.1849192,,33.0,,,,,,,,,,,,,,,,,,307075.0,"Raw Meats, Fast Food",2.8,,
,Sagar Ratna,"Plot 22, 1st Floor, Bazar Marg, Rajinder Nagar, New Delhi",New Delhi,,,28.6428784,77.1865864,,120.0,,,,,,,,,,,,,,,,,,305392.0,"South Indian, North Indian, Chinese",2.7,,
,Sardar A Pure Meat Shop,"5/46, Shankar Road, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6383225,77.1804107,,7.0,,,,,,,,,,,,,,,,,,18248991.0,"Raw Meats, Fast Food",3.0,,
,Shama Chicken Corner,"37/1, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6409495,77.18484,,4.0,,,,,,,,,,,,,,,,,,18420444.0,Mughlai,3.0,,
,Shawarma King's,"53/5, Opposite Andhra Bank, Bada Bazar Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6437563,77.1764955,,7.0,,,,,,,,,,,,,,,,,,311787.0,Fast Food,3.1,,
,Sindh Sweet Corner,"131, Shankar Road Market, New, Rajinder Nagar, New Delhi",New Delhi,,,28.6383473,77.180053,,22.0,,,,,,,,,,,,,,,,,,8660.0,"Mithai, Street Food",2.7,,
,Singh Tawa Corner,"3/32, Opposite Post Office, Shankar Road, Rajinder Nagar, New Delhi",New Delhi,,,28.6366196,77.1835142,,10.0,,,,,,,,,,,,,,,,,,18282048.0,North Indian,2.6,,
,Singh's Kitchen,"4-D/13, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6392731,77.1822871,,84.0,,,,,,,,,,,,,,,,,,8666.0,"Chinese, Fast Food",2.7,,
,South Indian Cafe,"140, Shankar Road Market, New, Rajinder Nagar, New Delhi",New Delhi,,,28.6385698,77.1796612,,18.0,,,,,,,,,,,,,,,,,,8667.0,South Indian,2.7,,
,Subway,"60/17, Old Rajinder Nagar, New Delhi",New Delhi,,,28.6402723,77.1848697,,152.0,,,,,,,,,,,,,,,,,,7441.0,"American, Fast Food, Salad, Healthy Food",3.4,,
,Swaad Bar-Be-Que,"4A/61, Main Shankar Road, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6374266,77.1819781,,27.0,,,,,,,,,,,,,,,,,,3132.0,"North Indian, Chinese",3.2,,
,Tadak Punjabi,"4 D/9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6443538,77.1787607,,41.0,,,,,,,,,,,,,,,,,,7342.0,North Indian,2.7,,
,Tandoori Delights,"43, Near Rapid Floor Mill, Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6412916,77.1854718,,40.0,,,,,,,,,,,,,,,,,,301242.0,"North Indian, Mughlai",2.5,,
,The Culinary Pitaara,"Near Rajinder Nagar Metro Station, Rajinder Nagar, New Delhi",New Delhi,,,28.6425064,77.1785489,,7.0,,,,,,,,,,,,,,,,,,18429387.0,"North Indian, Chinese",2.8,,
,The Grill Cafe,"76, Block 53, Old Rajindra Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.64060998,77.18509823,,21.0,,,,,,,,,,,,,,,,,,18453448.0,"Cafe, Fast Food, Pizza",3.4,,
,The Sunset,"71 Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6407597,77.1846194,,7.0,,,,,,,,,,,,,,,,,,18369771.0,Mughlai,2.6,,
,Tomatoes Kitchen,"Shop 77, Next to Axis Bank, Old Rajendra Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6407064,77.1846297,,135.0,,,,,,,,,,,,,,,,,,309255.0,"North Indian, Chinese, Fast Food",2.9,,
,Udupi Eating House,"4, Ground Floor, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6416652,77.1852191,,53.0,,,,,,,,,,,,,,,,,,307278.0,South Indian,3.2,,
,Wrapss,"57/16, Near HDFC Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6421751,77.1859204,,140.0,,,,,,,,,,,,,,,,,,311760.0,"Chinese, Fast Food",3.1,,
,Burger Point,"Shop 47, Near Kotak Mahindra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6409682,77.1854191,,25.0,,,,,,,,,,,,,,,,,,18443750.0,"Burger, Fast Food",3.7,,
,Kings,"3/72, Main Shankar Road, Old, Rajinder Nagar, New Delhi",New Delhi,,,28.6372098,77.1826464,,83.0,,,,,,,,,,,,,,,,,,307700.0,"Desserts, Ice Cream",3.6,,
,Millionaire - Powered by Wrapss,"17-B, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6425402,77.1858395,,27.0,,,,,,,,,,,,,,,,,,18381646.0,"Burger, Fast Food",3.5,,
,Punjabi Chaap Corner,"Shop 27, Opposite Syndicate Bank, Near Rapid Flour Mills, Old Rajinder Nagar, New Delhi",New Delhi,,,28.6415906,77.1856699,,107.0,,,,,,,,,,,,,,,,,,308054.0,"Fast Food, North Indian",3.6,,
,Spooky Sky,"Rajinder Nagar, New Delhi",New Delhi,,,28.635268,77.178993,,38.0,,,,,,,,,,,,,,,,,,18427200.0,"Italian, Chinese, North Indian",3.5,,
,Standard Corner,"99, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.6401823,77.1848343,,87.0,,,,,,,,,,,,,,,,,,7427.0,North Indian,3.6,,
,The Canteen,"Shop 70, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6407532,77.1845831,,126.0,,,,,,,,,,,,,,,,,,18261149.0,"Cafe, South Indian, North Indian, Bakery",3.5,,
,The Diet Kitchen,Rajinder Nagar,New Delhi,,,28.6371834,77.1825191,,39.0,,,,,,,,,,,,,,,,,,18322646.0,"Continental, Healthy Food",3.5,,
,The Flashback,"53/5, Opposite Andhra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",New Delhi,,,28.640178,77.1842868,,617.0,,,,,,,,,,,,,,,,,,310912.0,"Cafe, Italian, Chinese",3.7,,
,The Mashal,"11, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",New Delhi,,,28.6416314,77.1851848,,26.0,,,,,,,,,,,,,,,,,,18334635.0,"Mughlai, North Indian",3.5,,
